Time,Latitude,Longitude,Depth,Altitude,Chlorophyll,cDOM,DissolvedOxygen
1569492215.54,63.58014657,10.50316523,0.036805,-1,0.83950001,5.5552000999,239.341
1569492216.69,63.58015295,10.50318457,0.066056,-1,0.7957000136,5.913599968,239.431
1569492217.79,63.58015808,10.5031983,0.154572,-1,0.8102999926,6.0928001404,239.325
1569492218.94,63.58017059,10.50322845,0.110964,-1,0.8321999907,6.0032000542,263.454
1569492220.04,63.5801824,10.5032505,0.043082,-1,0.8176000118,5.8239998817,239.413
1569492221.19,63.58019461,10.5032726,0.035265,-1,0.8176000118,6.0928001404,239.284
1569492222.292,63.58020463,10.50329762,0.085571,-1,0.83950001,6.0032000542,241.24
1569492223.44,63.58021429,10.50332206,0.098699,-1,0.8248999715,5.8239998817,239.208
1569492224.54,63.58022013,10.50334309,0.141905,-1,0.8687000275,6.0032000542,239.288
1569492225.69,63.58022279,10.50335864,0.092141,-1,0.83950001,5.7343997955,239.282
1569492226.79,63.58022452,10.50336577,0.014805,-1,0.8321999907,6.0928001404,239.203
1569492227.94,63.58022582,10.50337376,0.166706,-1,0.8248999715,5.8239998817,239.637
1569492229.04,63.5802259,10.50337785,0.187663,-1,0.8833000064,5.2863998413,245.61
1569492230.19,63.58022471,10.50337723,0.124344,-1,0.8248999715,5.8239998817,239.39
1569492231.29,63.58022361,10.50337899,0.051052,-1,0.8687000275,5.4656000137,239.458
1569492232.44,63.58022311,10.50337792,0.074396,-1,0.8468000293,5.5552000999,239.38
1569492233.54,63.58022189,10.50337831,0.037979,-1,0.8248999715,6.5408000946,239.457
1569492234.69,63.5802208,10.50337433,0.050335,-1,0.8687000275,5.4656000137,239.428
1569492235.79,63.5802198,10.50337163,0.032146,-1,0.8248999715,6.0032000542,239.488
1569492236.94,63.5802189,10.50336945,0.073271,-1,0.7957000136,5.1072001457,239.462
1569492238.09,63.58021193,10.50335321,0.031957,-1,0.8321999907,5.4656000137,242.58
1569492239.19,63.58020983,10.50335114,0.096668,-1,0.7883999944,5.1968002319,239.454
1569492240.34,63.5802075,10.50334772,0.086876,-1,0.8176000118,5.5552000999,239.536
1569492241.44,63.58020605,10.50334269,0.014718,-1,0.8906000257,5.7343997955,239.343
1569492242.59,63.58020377,10.50333845,0.090101,-1,0.8468000293,6.6304001808,261.466
1569492243.69,63.58020193,10.50333591,0.057777,-1,0.9271000028,5.1968002319,244.091
1569492244.84,63.58019983,10.50333045,0.041219,-1,0.8978999853,5.8239998817,239.599
1569492245.94,63.58019764,10.50332482,0.053964,-1,0.8248999715,5.3759999275,239.436
1569492247.09,63.58018908,10.50330267,0.083358,-1,0.9052000046,5.4656000137,243.1185
1569492248.19,63.58018677,10.50329428,0.032029,-1,0.9125000238,5.4656000137,239.521
1569492249.34,63.58018371,10.50328808,0.044763,-1,0.8468000293,5.4656000137,239.457
1569492250.44,63.58018114,10.50328298,0.016592,-1,0.8759999871,5.4656000137,239.351
1569492251.59,63.58017872,10.50327701,0.117186,-1,0.8759999871,5.6448001862,261.462
1569492252.69,63.58017589,10.50327231,0.083782,-1,0.9197999835,5.913599968,250.9
1569492253.84,63.58017395,10.5032669,0.030722,-1,0.9197999835,5.8239998817,239.66
1569492254.94,63.58017075,10.50325788,0.075845,-1,0.9563000202,6.0928001404,241.535
1569492256.09,63.58016363,10.50323646,0.036572,-1,1.0001000166,5.1968002319,249.6415
1569492257.19,63.58016024,10.50322955,0.064403,-1,0.9416999817,5.4656000137,259.378
1569492258.34,63.5801573,10.50322258,0.034445,-1,0.8906000257,5.0176000595,239.762
1569492259.44,63.58015552,10.50321854,0.035706,-1,0.8468000293,5.8239998817,268.467
1569492260.59,63.58015585,10.50321832,0.065882,-1,0.8029999733,5.8239998817,240.294
1569492261.69,63.58015733,10.50322107,0.053863,-1,0.8321999907,6.0928001404,239.634
1569492262.841,63.58015767,10.50322066,0.031074,-1,0.8248999715,6.0032000542,239.446
1569492263.99,63.58015948,10.50322214,0.079688,-1,0.8468000293,5.7343997955,239.357
1569492265.091,63.58015931,10.50321786,0.087108,-1,0.8321999907,5.8239998817,239.461
1569492266.24,63.58015772,10.503218,0.05668,-1,0.8321999907,5.4656000137,239.359
1569492267.34,63.58015699,10.50321917,0.043204,-1,0.8321999907,5.5552000999,239.379
1569492268.49,63.58015571,10.50322747,0.0718,-1,0.8540999889,5.8239998817,239.454
1569492269.59,63.58015328,10.50323325,0.06946,-1,0.8614000082,6.3615999222,239.402
1569492270.74,63.58015059,10.50324327,0.037921,-1,0.8102999926,5.8239998817,239.384
1569492271.84,63.58014582,10.50325883,0.092347,-1,0.83950001,5.7343997955,239.36
1569492272.99,63.58013898,10.50327077,0.104126,-1,0.8321999907,5.4656000137,239.368
1569492274.09,63.58012935,10.50328043,0.04472,-1,0.8540999889,5.5552000999,239.2785
1569492275.24,63.58011834,10.50329237,0.052634,-1,0.8321999907,6.0032000542,239.318
1569492276.34,63.58010734,10.50330371,0.066686,-1,0.8321999907,5.913599968,239.336
1569492277.49,63.58009452,10.50331999,0.113292,-1,0.8468000293,6.0928001404,239.262
1569492278.59,63.5800805,10.50332773,0.075972,-1,0.8468000293,5.913599968,239.342
1569492279.74,63.58006404,10.50333306,0.089251,-1,0.8540999889,5.4656000137,239.233
1569492280.84,63.58004833,10.50334115,0.232488,-1,0.83950001,6.0928001404,241.217
1569492281.99,63.58002878,10.50334321,0.388752,-1,0.8468000293,5.8239998817,239.33
1569492283.09,63.5800086,10.50333505,0.722079,-1,0.8759999871,5.4656000137,239.151
1569492284.24,63.5799899,10.50332075,1.237335,-1,0.9197999835,5.7343997955,239.189
1569492285.39,63.57997011,10.50329545,1.748655,-1,0.9927999973,6.0032000542,239.137
1569492286.491,63.57995224,10.50327274,2.346815,-1,1.0803999901,5.5552000999,239.008
1569492287.64,63.57993249,10.50325554,3.089119,-1,1.2044999599,6.1824002266,238.994
1569492288.74,63.57991276,10.50324587,3.815704,-1,1.3431999683,5.4656000137,238.554
1569492289.89,63.57989186,10.50324131,4.559379,-1,1.3431999683,6.0928001404,238.183
1569492290.99,63.57987184,10.50324019,5.296822,-1,1.3066999912,5.4656000137,237.816
1569492292.14,63.57985087,10.50324046,6.11458,-1,1.2190999985,5.4656000137,237.422
1569492293.24,63.57983079,10.50324156,6.84927,-1,1.2555999756,5.4656000137,237.432
1569492294.39,63.57980977,10.50324293,7.563726,-1,1.1095999479,5.7343997955,237.077
1569492295.49,63.57978973,10.5032436,8.296421,-1,1.0219999552,5.7343997955,236.359
1569492296.64,63.57976878,10.50324387,9.105327,-1,0.9635999799,6.1824002266,236.133
1569492297.74,63.57974867,10.50324461,9.824719,-1,0.9563000202,5.5552000999,235.7
1569492298.89,63.57972774,10.5032457,10.536743,-1,0.9271000028,5.5552000999,235.218
1569492299.99,63.57970777,10.5032468,11.268624,-1,0.934400022,5.4656000137,235.0195
1569492301.14,63.57968712,10.50324803,12.064127,-1,0.8759999871,5.3759999275,234.199
1569492302.24,63.57966758,10.50324925,12.763843,-1,0.8176000118,4.7487998009,233.461
1569492303.39,63.57964733,10.50325065,13.474936,-1,0.8176000118,5.4656000137,232.805
1569492304.49,63.57962816,10.50325187,14.161893,-1,0.8176000118,5.1072001457,232.228
1569492305.64,63.57960827,10.50325265,14.895103,-1,0.8102999926,5.0176000595,231.888
1569492306.74,63.57958941,10.50325291,15.560422,-1,0.7883999944,4.8383998871,231.629
1569492307.89,63.57956988,10.50325269,16.225069,-1,0.7300000191,5.1072001457,231.279
1569492308.99,63.57955136,10.50325221,16.878056,-1,0.6862000227,5.1072001457,230.528
1569492310.14,63.57953217,10.503252,17.579056,-1,0.6277999878,4.4800000191,229.627
1569492311.24,63.579514,10.50325197,18.232525,-1,0.5985999703,4.4800000191,228.759
1569492312.39,63.57949518,10.5032525,18.874924,-1,0.5694000125,4.4800000191,228.166
1569492313.49,63.57947735,10.50325373,19.520588,-1,0.5694000125,4.3903999329,227.651
1569492314.64,63.57945884,10.50325537,20.197626,-1,0.5913000107,4.3903999329,227.424
1569492315.79,63.57944043,10.50325706,20.806627,-1,0.5620999932,4.5696001053,227.12
1569492316.891,63.57942293,10.50325871,21.412493,-1,0.5109999776,4.4800000191,226.908
1569492317.99,63.57940557,10.50326023,22.027128,-1,0.4526000023,4.3903999329,225.824
1569492319.14,63.5793875,10.50326176,22.685795,-1,0.4598999918,4.3903999329,225.007
1569492320.29,63.57936956,10.50326292,23.279737,-1,0.4088000059,4.1216001511,224.428
1569492321.39,63.57935245,10.50326358,23.862204,-1,0.3941999972,4.0320000648,223.896
1569492322.54,63.57933467,10.50326366,24.474297,-1,0.3941999972,3.7632000446,223.554
1569492323.641,63.57931772,10.50326348,25.041292,-1,0.3869000077,3.9423999786,223.208
1569492324.741,63.57930088,10.50326343,25.595373,-1,0.3576999903,4.0320000648,222.835
1569492325.89,63.57928337,10.50326343,26.154325,-1,0.372299999,4.2112002373,222.631
1569492326.99,63.57926668,10.50326322,26.68685,-1,0.3941999972,3.8527998924,222.103
1569492328.14,63.57924933,10.50326295,27.252224,-1,0.3795999885,3.9423999786,221.462
1569492329.24,63.57923281,10.50326297,27.790165,-1,0.3212000132,3.8527998924,220.942
1569492330.39,63.57921562,10.50326293,28.298361,-1,0.3066000044,3.4047999382,220.493
1569492331.49,63.57919929,10.50326311,28.819,-1,0.2919999957,3.5840001106,220.172
1569492332.64,63.57918231,10.50326396,29.376343,-1,0.2847000062,3.3152000904,220.037
1569492333.74,63.57916618,10.5032654,29.885567,-1,0.2992999852,3.5840001106,219.701
1569492334.89,63.5791494,10.50326716,30.395533,-1,0.3138999939,3.3152000904,219.591
1569492335.99,63.5791334,10.50326873,30.913286,-1,0.2992999852,3.3152000904,219.269
1569492337.14,63.5791167,10.50326993,31.477081,-1,0.3138999939,3.2256000042,219.126
1569492338.24,63.57910083,10.50327064,31.983246,-1,0.3138999939,3.4047999382,219
1569492339.39,63.57908426,10.50327108,32.488384,-1,0.3212000132,3.4944000244,218.861
1569492340.49,63.57906848,10.50327141,32.992962,-1,0.277399987,3.0464000702,218.723
1569492341.64,63.5790521,10.5032716,33.540028,-1,0.277399987,3.4047999382,218.469
1569492342.74,63.57903645,10.50327151,34.050892,-1,0.2481999993,3.135999918,218.368
1569492343.89,63.57902015,10.50327155,34.552944,-1,0.2700999975,3.135999918,218.321
1569492344.99,63.57900458,10.50327172,35.046001,-1,0.2481999993,3.4944000244,218.123
1569492346.14,63.57898837,10.50327227,35.573143,-1,0.2554999888,3.6735999584,218.013
1569492347.24,63.57897292,10.50327305,36.0588,-1,0.2263000011,3.4047999382,217.715
1569492348.39,63.57895684,10.50327368,36.544708,-1,0.2263000011,3.135999918,217.626
1569492349.49,63.57894152,10.50327431,37.03336,-1,0.2263000011,3.0464000702,217.6
1569492350.64,63.5789256,10.50327525,37.570595,-1,0.204400003,2.6879999638,217.508
1569492351.74,63.57891044,10.5032763,38.071449,-1,0.204400003,3.0464000702,217.338
1569492352.89,63.57889459,10.50327761,38.566902,-1,0.204400003,3.2256000042,217.143
1569492353.99,63.57887948,10.50327863,39.064011,-1,0.1825000048,3.3152000904,217.037
1569492355.14,63.57886373,10.50327946,39.620029,-1,0.1970999986,3.4047999382,216.749
1569492356.24,63.57884866,10.50328005,40.100449,-1,0.1897999942,2.956799984,216.531
1569492357.39,63.57883295,10.50328048,40.585861,-1,0.2117000073,3.0464000702,216.442
1569492358.49,63.578818,10.50328069,41.082035,-1,0.167899996,3.0464000702,216.158
1569492359.64,63.57880233,10.50328079,41.606091,-1,0.1897999942,2.956799984,216.033
1569492360.74,63.57878738,10.50328113,42.089298,-1,0.1606000066,2.598400116,215.922
1569492361.89,63.57877186,10.50328162,42.58276,-1,0.167899996,3.135999918,215.688
1569492362.99,63.57875699,10.503282,43.069992,-1,0.167899996,2.77760005,215.495
1569492364.14,63.57874147,10.50328228,43.615818,-1,0.167899996,2.956799984,215.965
1569492365.24,63.57872658,10.50328271,44.089821,-1,0.1970999986,3.2256000042,215.822
1569492366.39,63.57871109,10.50328347,44.563328,-1,0.1825000048,3.135999918,215.688
1569492367.49,63.5786963,10.50328448,45.026264,-1,0.1606000066,2.4191999435,215.861
1569492368.64,63.57868078,10.50328555,45.548061,-1,0.1459999979,3.0464000702,215.505
1569492369.74,63.57866596,10.50328668,46.010941,-1,0.1606000066,3.135999918,215.174
1569492370.89,63.5786506,10.50328772,46.478821,-1,0.1386999935,2.956799984,215.192
1569492371.99,63.57863591,10.50328849,46.937706,-1,0.1533000022,3.135999918,214.534
1569492373.14,63.57862052,10.50328921,47.448677,-1,0.1386999935,3.0464000702,214.665
1569492374.24,63.57860578,10.5032899,47.916267,-1,0.1459999979,2.6879999638,214.941
1569492375.39,63.57859038,10.50329067,48.376732,-1,0.1459999979,2.6879999638,214.735
1569492376.49,63.57857575,10.50329149,48.849739,-1,0.1459999979,2.598400116,215.096
1569492377.64,63.57856041,10.50329241,49.341743,-1,0.1168000028,2.8671998978,215.35
1569492378.74,63.57854572,10.50329324,49.790787,-1,0.1386999935,2.8671998978,215.483
1569492379.89,63.57853032,10.50329386,50.2272,-1,0.131400004,2.4191999435,215.378
1569492380.99,63.5785156,10.50329414,50.658813,-1,0.1022000015,2.6879999638,215.153
1569492382.14,63.57850024,10.50329419,51.138851,-1,0.131400004,2.956799984,214.835
1569492383.24,63.57848564,10.50329413,51.575962,-1,0.1240999997,2.6879999638,214.728
1569492384.39,63.57847037,10.50329413,52.011292,-1,0.131400004,2.77760005,214.574
1569492385.49,63.57845578,10.50329435,52.458202,-1,0.1168000028,2.956799984,214.432
1569492386.64,63.57844059,10.50329479,52.939171,-1,0.1240999997,3.0464000702,214.283
1569492387.74,63.57842606,10.50329537,53.37661,-1,0.1168000028,2.8671998978,214.251
1569492388.84,63.57841156,10.50329604,53.821762,-1,0.1386999935,2.598400116,214.126
1569492389.99,63.57839637,10.50329678,54.267643,-1,0.1386999935,2.598400116,214.139
1569492391.09,63.5783819,10.50329747,54.731083,-1,0.1240999997,3.0464000702,213.984
1569492392.24,63.57836682,10.50329817,55.215469,-1,0.131400004,3.135999918,213.931
1569492393.34,63.57835244,10.50329888,55.671879,-1,0.131400004,2.598400116,213.9
1569492394.49,63.57833735,10.50329984,56.117863,-1,0.1168000028,2.77760005,214.127
1569492395.59,63.57832296,10.50330093,56.563828,-1,0.1459999979,2.5088000298,214.175
1569492396.74,63.57830793,10.50330184,57.059788,-1,0.1168000028,2.77760005,214.042
1569492397.84,63.57829353,10.50330249,57.517258,-1,0.1386999935,2.8671998978,213.987
1569492398.99,63.57827842,10.50330306,57.952137,-1,0.1459999979,2.5088000298,213.819
1569492400.09,63.57826398,10.5033035,58.389015,-1,0.1094999984,2.77760005,214.0785
1569492401.24,63.57824886,10.50330374,58.87479,-1,0.131400004,3.135999918,213.995
1569492402.34,63.57823437,10.50330382,59.304237,-1,0.131400004,2.6879999638,213.99
1569492403.49,63.57821933,10.50330386,59.746571,-1,0.1168000028,2.3296000957,213.925
1569492404.594,63.57820494,10.503304,60.187733,-1,0.1240999997,2.3296000957,213.917
1569492405.74,63.57818999,10.5033043,60.665478,-1,0.1386999935,2.5088000298,213.777
1569492406.84,63.57817566,10.50330467,61.105656,-1,0.1459999979,3.0464000702,213.796
1569492407.991,63.57816064,10.50330497,61.536816,-1,0.1240999997,2.8671998978,214.185
1569492409.091,63.5781463,10.5033051,61.974434,-1,0.131400004,2.8671998978,214.474
1569492410.24,63.57813125,10.50330521,62.441441,-1,0.1240999997,2.8671998978,214.58
1569492411.34,63.57811688,10.50330534,62.859852,-1,0.1240999997,2.6879999638,214.665
1569492412.49,63.5781018,10.50330553,63.28186,-1,0.1386999935,2.5088000298,214.691
1569492413.591,63.57808742,10.50330585,63.709267,-1,0.1459999979,2.956799984,214.486
1569492414.74,63.57807236,10.50330635,64.171455,-1,0.131400004,2.4191999435,214.353
1569492415.84,63.57805799,10.50330712,64.598511,-1,0.1459999979,2.6879999638,214.136
1569492416.991,63.57804295,10.50330819,65.02948,-1,0.1459999979,2.4191999435,213.99
1569492418.09,63.57802857,10.50330923,65.439522,-1,0.1386999935,3.0464000702,213.832
1569492419.24,63.5780135,10.50331024,65.9049,-1,0.1386999935,2.77760005,213.927
1569492420.34,63.57799911,10.50331121,66.328972,-1,0.1386999935,2.77760005,213.717
1569492421.49,63.57798409,10.50331226,66.7491,-1,0.1168000028,2.77760005,213.554
1569492422.59,63.57796971,10.50331328,67.173714,-1,0.131400004,2.956799984,213.33
1569492423.74,63.57795479,10.5033144,67.641151,-1,0.131400004,2.8671998978,213.165
1569492424.84,63.57794057,10.50331548,68.079613,-1,0.131400004,2.6879999638,213.073
1569492425.99,63.57792571,10.50331642,68.521988,-1,0.1168000028,2.956799984,213.085
1569492427.091,63.57791153,10.50331728,68.964401,-1,0.1386999935,2.77760005,213.051
1569492428.24,63.57789668,10.50331801,69.448433,-1,0.131400004,2.77760005,212.963
1569492429.34,63.57788248,10.50331843,69.898842,-1,0.1094999984,3.135999918,212.891
1569492430.49,63.57786767,10.50331883,70.34948,-1,0.1533000022,2.77760005,212.629
1569492431.592,63.57785348,10.50331946,70.792336,-1,0.1386999935,2.77760005,212.697
1569492432.74,63.57783867,10.50332039,71.274712,-1,0.1386999935,2.598400116,212.731
1569492433.84,63.57782448,10.50332135,71.712769,-1,0.131400004,3.135999918,212.741
1569492434.99,63.57780959,10.50332216,72.142792,-1,0.131400004,2.5088000298,212.782
1569492436.09,63.57779538,10.5033226,72.567627,-1,0.1168000028,2.956799984,212.9215
1569492437.24,63.57778054,10.50332278,73.043076,-1,0.1386999935,2.8671998978,212.756
1569492438.34,63.57776633,10.50332277,73.478554,-1,0.1240999997,2.77760005,212.584
1569492439.49,63.57775151,10.50332273,73.913048,-1,0.1168000028,2.956799984,212.469
1569492440.591,63.57773733,10.50332265,74.346947,-1,0.131400004,2.5088000298,212.522
1569492441.69,63.57772318,10.50332241,74.789711,-1,0.1094999984,3.2256000042,212.675
1569492442.84,63.57770841,10.50332217,75.276382,-1,0.1386999935,2.956799984,212.598
1569492443.94,63.57769423,10.50332209,75.724701,-1,0.1240999997,2.5088000298,212.261
1569492445.09,63.57767942,10.50332203,76.163383,-1,0.1168000028,2.77760005,212.5475
1569492446.19,63.57766526,10.50332224,76.597984,-1,0.131400004,2.8671998978,212.389
1569492447.34,63.57765043,10.50332292,77.075729,-1,0.131400004,2.6879999638,212.27
1569492448.44,63.57763625,10.50332404,77.506432,-1,0.131400004,2.4191999435,212.211
1569492449.59,63.57762141,10.50332538,77.941505,-1,0.1168000028,2.6879999638,212.068
1569492450.69,63.57760721,10.50332661,78.364471,-1,0.1168000028,2.598400116,212.046
1569492451.84,63.57759238,10.50332776,78.835419,-1,0.1386999935,2.3296000957,211.873
1569492452.94,63.57757817,10.50332879,79.256676,-1,0.1386999935,2.8671998978,211.762
1569492454.09,63.57756331,10.50332968,79.690163,-1,0.131400004,3.3152000904,211.6165
1569492455.19,63.57754913,10.50333025,80.12516,-1,0.1386999935,1.9711999893,211.537
1569492456.34,63.57753429,10.50333059,80.607986,-1,0.131400004,2.956799984,211.647
1569492457.44,63.57752012,10.50333083,81.057678,-1,0.1386999935,2.598400116,211.636
1569492458.59,63.57750533,10.50333117,81.500778,-1,0.1240999997,2.6879999638,211.527
1569492459.69,63.57749117,10.50333163,81.944145,-1,0.1168000028,2.77760005,211.416
1569492460.84,63.57747635,10.50333222,82.434601,-1,0.1386999935,3.4047999382,211.544
1569492461.94,63.5774622,10.5033328,82.875801,-1,0.1022000015,3.135999918,211.213
1569492463.09,63.5774474,10.50333362,83.323845,-1,0.1240999997,3.0464000702,211.5435
1569492464.19,63.5774333,10.50333458,83.782204,-1,0.1022000015,2.956799984,211.658
1569492465.34,63.57741853,10.50333543,84.272034,-1,0.1168000028,2.4191999435,211.654
1569492466.44,63.57740438,10.50333601,84.716408,-1,0.1094999984,2.77760005,211.494
1569492467.59,63.57738958,10.50333629,85.150749,-1,0.1240999997,3.0464000702,211.411
1569492468.69,63.57737535,10.50333637,85.591835,-1,0.1459999979,3.0464000702,211.334
1569492469.84,63.57736051,10.50333646,86.061562,-1,0.1168000028,2.956799984,211.136
1569492470.94,63.57734634,10.50333682,86.497932,-1,0.1240999997,3.4047999382,211.296
